,Strain Name,Type,Rating,Rating Users,Top Terpene,Feeling_1,Negative_1,Helps with_1,Feeling_2,Negative_2,Helps with_2,Feeling_3,Negative_3,Helps with_3,Feeling_4,Negative_4,Helps with_4,Feeling_5,Negative_5,Helps with_5,THC,CBD,Flavor_1,Flavor_2,Flavor_3
4078,Nice Cherry,Indica,4.3,14.0,Caryophyllene,Relaxed,Dry eyes,Depression,Happy,Dry mouth,Insomnia,Hungry,N/A,Lack of appetite,Uplifted,N/A,Stress,Sleepy,N/A,ADD,18.0,0.0,Sweet,Berry,Pungent
4081,Platinum Trainwreck,Hybrid,4.1,92.0,Myrcene,Euphoric,Dry mouth,Pain,Happy,Dry eyes,Stress,Relaxed,Dizzy,Depression,Uplifted,Anxious,Anxiety,Energetic,Paranoid,ADD,20.0,1.0,Earthy,N/A,N/A
4085,OG Skunk,Hybrid,4.6,57.0,Myrcene,Happy,Dry mouth,Depression,Relaxed,Dry eyes,Stress,Uplifted,Anxious,Pain,Euphoric,Headache,Anxiety,Creative,Paranoid,Insomnia,16.0,6.0,Citrus,Skunk,Earthy
4086,NY Cheese,Hybrid,4.4,17.0,Limonene,Happy,Dry mouth,Lack of appetite,Creative,Dry eyes,Stress,Uplifted,N/A,Depression,Euphoric,N/A,Anxiety,Energetic,N/A,Fatigue,20.0,12.0,Earthy,Cheese,Pine
4089,Extreme OG,Indica,4.9,19.0,Limonene,Relaxed,Dry mouth,Pain,Sleepy,Dry eyes,Stress,Hungry,Dizzy,Insomnia,Happy,N/A,Lack of appetite,Euphoric,N/A,Fatigue,19.0,0.0,Orange,Flowery,Lime
4091,Orange Cream,Hybrid,4.4,24.0,Caryophyllene,Relaxed,Dry mouth,Depression,Happy,Anxious,Stress,Tingly,Dizzy,Anxiety,Euphoric,N/A,Pain,Uplifted,N/A,Headaches,18.0,0.0,Earthy,N/A,N/A
4097,Frida,Indica,4.7,25.0,Myrcene,Relaxed,Anxious,Anxiety,Happy,Dry eyes,Pain,Creative,N/A,Stress,Uplifted,N/A,Inflammation,Sleepy,N/A,Depression,3.0,13.0,Citrus,Lemon,Woody
4099,24k Gold,Hybrid,4.5,297.0,Limonene,Relaxed,Dry mouth,Stress,Happy,Dry eyes,Anxiety,Uplifted,Dizzy,Depression,Euphoric,Anxious,Pain,Creative,Headache,PTSD,20.0,0.0,Citrus,Orange,Sweet
4101,Fire Alien Kush,Hybrid,4.5,60.0,Limonene,Relaxed,Dry eyes,Depression,Happy,Dry mouth,Stress,Uplifted,Anxious,Anxiety,Euphoric,Paranoid,Headaches,Creative,N/A,Insomnia,17.0,0.0,Earthy,Woody,Pungent
4104,Chernobyl,Hybrid,4.3,806.0,Terpinolene,Happy,Dry mouth,Stress,Uplifted,Dry eyes,Depression,Euphoric,Dizzy,Pain,Relaxed,Paranoid,Anxiety,Energetic,Anxious,Fatigue,18.0,1.0,Lime,Citrus,Lemon
4105,Royal Dwarf,Hybrid,4.5,17.0,Myrcene,Happy,Dry mouth,Stress,Relaxed,Dry eyes,Depression,Hungry,N/A,Pain,Tingly,N/A,Migraines,Giggly,N/A,Eye pressure,17.0,6.0,Pine,Skunk,Lemon
4106,Orange Velvet,Hybrid,4.3,68.0,Myrcene,Uplifted,Dry mouth,Stress,Happy,Anxious,Depression,Relaxed,Dry eyes,Anxiety,Euphoric,Paranoid,Pain,Hungry,Dizzy,Headaches,19.0,6.0,Orange,Citrus,Sweet
4107,Medicine Man,Hybrid,4.3,126.0,Ocimene,Relaxed,Dry mouth,Pain,Euphoric,Dry eyes,Stress,Happy,Paranoid,Anxiety,Sleepy,Anxious,Nausea,Focused,Dizzy,Migraines,17.0,4.0,Earthy,Flowery,Citrus
4110,Y Griega,Sativa,4.7,68.0,Myrcene,Energetic,Dry mouth,Stress,Happy,Paranoid,Pain,Uplifted,Anxious,Inflammation,Euphoric,Dry eyes,Depression,Relaxed,Headache,Fatigue,20.0,0.0,Citrus,Lemon,Flowery
4112,High School Sweetheart,Hybrid,4.5,24.0,Caryophyllene,Happy,Dry mouth,Depression,Relaxed,Dizzy,Pain,Uplifted,Dry eyes,Stress,Euphoric,N/A,Headaches,Energetic,N/A,Nausea,21.0,0.0,Sweet,Blueberry,Skunk
4116,Big Bang,Indica,4.0,75.0,Myrcene,Relaxed,Dry mouth,Pain,Happy,Dry eyes,Insomnia,Euphoric,Dizzy,Stress,Sleepy,Paranoid,Anxiety,Uplifted,Anxious,Depression,19.0,1.0,Sweet,Berry,Lemon
4117,Sour Space Candy,Hybrid,4.8,38.0,Myrcene,Relaxed,Dry eyes,Anxiety,Uplifted,Dry mouth,Stress,Happy,Dizzy,Inflammation,Hungry,N/A,Insomnia,Focused,N/A,Pain,1.0,15.0,Earthy,N/A,N/A
4119,Haole,Hybrid,4.1,42.0,Myrcene,Relaxed,Dry eyes,Pain,Happy,Dry mouth,Headaches,Euphoric,Headache,Stress,Uplifted,N/A,Spasticity,Creative,N/A,Anxiety,16.0,11.0,Earthy,Sweet,Woody
4122,Ebola #7,Hybrid,4.6,14.0,Limonene,Talkative,Anxious,Stress,Creative,Dry eyes,Depression,Uplifted,Dry mouth,Pain,Relaxed,Paranoid,Anxiety,Energetic,N/A,Insomnia,30.0,9.0,Sweet,Spicy/Herbal,Pine
4123,Lemon Sativa,Sativa,3.8,43.0,Myrcene,Happy,Dry mouth,Stress,Focused,Dry eyes,Anxiety,Euphoric,Dizzy,Pain,Creative,Paranoid,Depression,Uplifted,Headache,Insomnia,22.0,0.0,Lemon,Citrus,Sweet
4124,Pineapple Upside Down Cake,Hybrid,4.5,91.0,Ocimene,Happy,Dry mouth,Stress,Relaxed,Dry eyes,Anxiety,Euphoric,Anxious,Pain,Uplifted,Paranoid,Depression,Energetic,N/A,Muscle spasms,21.0,0.0,Sweet,Earthy,Pineapple
4131,Kosher Dawg,Hybrid,4.6,21.0,Myrcene,Happy,Anxious,Depression,Focused,Paranoid,Fatigue,Euphoric,N/A,Insomnia,Relaxed,N/A,Lack of appetite,Uplifted,N/A,Muscle spasms,20.0,11.0,Diesel,N/A,N/A
4134,Pineapple Diesel,Hybrid,4.2,107.0,Myrcene,Uplifted,Dry mouth,Stress,Happy,Dry eyes,Anxiety,Euphoric,Dizzy,Depression,Energetic,Anxious,Pain,Talkative,Headache,Fatigue,17.0,0.0,Diesel,Sweet,Pungent
4137,Blockhead,Hybrid,4.0,75.0,Pinene,Relaxed,Dry mouth,Anxiety,Sleepy,Dry eyes,Stress,Happy,Dizzy,Pain,Euphoric,Headache,Depression,Hungry,Paranoid,Insomnia,18.0,0.0,Earthy,Sweet,Pungent
4139,Bob Saget,Sativa,4.9,24.0,Myrcene,Happy,Dizzy,Stress,Uplifted,Dry mouth,Pain,Euphoric,Dry eyes,Depression,Creative,Headache,Fatigue,Energetic,N/A,Anxiety,18.0,0.0,Sage,Diesel,Earthy
4140,Alpha Blue,Sativa,4.5,113.0,Myrcene,Uplifted,Dry mouth,Stress,Happy,Dry eyes,Depression,Energetic,Anxious,Anxiety,Euphoric,Dizzy,Pain,Relaxed,Paranoid,Fatigue,19.0,11.0,Blueberry,Diesel,Sweet
4142,Snowball,Hybrid,4.7,27.0,Caryophyllene,Relaxed,Dizzy,Pain,Euphoric,Dry mouth,Stress,Happy,Dry eyes,Anxiety,Tingly,Headache,Depression,Sleepy,N/A,Arthritis,23.0,0.0,Earthy,N/A,N/A
4143,Red Congolese,Sativa,4.6,224.0,Myrcene,Energetic,Dry mouth,Depression,Focused,Dry eyes,Stress,Uplifted,Anxious,Fatigue,Euphoric,Paranoid,Anxiety,Creative,Dizzy,Pain,23.0,4.0,Spicy/Herbal,Earthy,Pungent
4145,Purple Urkle,Indica,4.3,1235.0,Myrcene,Relaxed,Dry mouth,Stress,Sleepy,Dry eyes,Insomnia,Happy,Dizzy,Pain,Euphoric,Paranoid,Anxiety,Hungry,Headache,Depression,16.0,0.0,Berry,Grape,Sweet
4147,Versace,Hybrid,4.8,30.0,Myrcene,Relaxed,Dry mouth,Depression,Happy,Dry eyes,Stress,Uplifted,Dizzy,Fatigue,Focused,Headache,Pain,Euphoric,Anxious,Headaches,14.0,6.0,Lemon,Flowery,Earthy
4149,AK-47,Hybrid,4.0,2869.0,Myrcene,Happy,Dry mouth,Stress,Euphoric,Dry eyes,Anxiety,Uplifted,Dizzy,Pain,Relaxed,Paranoid,Depression,Creative,Headache,Insomnia,16.0,0.0,Earthy,Woody,Skunk
4150,Wellness OG,Hybrid,4.7,31.0,Myrcene,Happy,Dry mouth,Depression,Euphoric,Anxious,Stress,Uplifted,Dry eyes,Pain,Focused,Paranoid,Anxiety,Creative,N/A,Nausea,24.0,0.0,Diesel,Pine,Earthy
4151,Mango,Indica,4.1,507.0,Myrcene,Happy,Dry mouth,Stress,Relaxed,Dry eyes,Anxiety,Euphoric,Dizzy,Pain,Hungry,Paranoid,Depression,Uplifted,Headache,Insomnia,17.0,4.0,Mango,Citrus,Tropical
4153,Lemon Pie,Sativa,4.3,46.0,Caryophyllene,Uplifted,Dry mouth,Stress,Happy,Dry eyes,Fatigue,Energetic,Dizzy,Depression,Euphoric,Anxious,Anxiety,Talkative,Headache,ADD,19.0,0.0,Lemon,Citrus,Sweet
4157,Chocolope,Sativa,4.3,1341.0,Myrcene,Happy,Dry mouth,Stress,Uplifted,Dry eyes,Depression,Euphoric,Dizzy,Anxiety,Energetic,Paranoid,Pain,Creative,Anxious,Fatigue,17.0,0.0,Earthy,Coffee,Sweet
4160,Rocky Dennis,Hybrid,4.8,36.0,Myrcene,Happy,Dry mouth,Depression,Euphoric,Dizzy,Stress,Uplifted,Dry eyes,Pain,Relaxed,N/A,Anxiety,Focused,N/A,Bipolar disorder,19.0,0.0,Earthy,Diesel,Pungent
4163,Sunburn,Sativa,4.4,54.0,Caryophyllene,Uplifted,Dry mouth,Pain,Happy,Dry eyes,Fatigue,Energetic,Headache,Stress,Creative,Dizzy,Inflammation,Focused,N/A,Anxiety,19.0,0.0,Earthy,Citrus,Diesel
4165,1024,Sativa,4.5,61.0,Terpinolene,Uplifted,Dry mouth,Pain,Happy,Dry eyes,Stress,Energetic,Dizzy,Anxiety,Relaxed,N/A,Depression,Creative,N/A,Inflammation,10.0,0.0,Sweet,Tropical,Spicy/Herbal
4166,Sin City Kush,Indica,4.7,19.0,Myrcene,Relaxed,Dry mouth,Muscle spasms,Euphoric,Dizzy,Stress,Uplifted,Dry eyes,Anxiety,Happy,Anxious,Depression,Sleepy,Headache,Insomnia,15.0,0.0,Grape,Sweet,Pine
4167,Jack Frost,Hybrid,4.3,522.0,Terpinolene,Euphoric,Dry mouth,Stress,Happy,Dry eyes,Depression,Uplifted,Paranoid,Anxiety,Relaxed,Dizzy,Pain,Creative,Headache,Fatigue,17.0,6.0,Citrus,Earthy,Pine
4170,Arjan's Ultra Haze #1,Sativa,4.8,18.0,Myrcene,Focused,Dry mouth,Stress,Euphoric,Dry eyes,Anxiety,Uplifted,Dizzy,Fatigue,Relaxed,Paranoid,ADD,Energetic,Anxious,PTSD,14.0,5.0,Earthy,N/A,N/A
4175,Rainbow Chip,Hybrid,4.7,24.0,Limonene,Uplifted,Dry mouth,Depression,Euphoric,Dizzy,Anxiety,Creative,Dry eyes,Nausea,Relaxed,N/A,Pain,Happy,N/A,Stress,26.0,0.0,Sweet,N/A,N/A
4176,Peppermint Cookies,Hybrid,4.7,55.0,Caryophyllene,Uplifted,Dry mouth,Stress,Relaxed,Headache,Depression,Happy,Anxious,Pain,Euphoric,Dizzy,Headaches,Giggly,Dry eyes,Inflammation,22.0,0.0,Mint,Earthy,Woody
4178,Dogwalker OG,Hybrid,4.6,297.0,Limonene,Relaxed,Dry mouth,Stress,Happy,Dry eyes,Pain,Euphoric,Anxious,Anxiety,Uplifted,Dizzy,Depression,Sleepy,Headache,Insomnia,22.0,0.0,Earthy,Pungent,Skunk
4183,Grape Diamonds,Hybrid,4.4,34.0,Myrcene,Relaxed,Dizzy,Stress,Happy,Dry mouth,Anxiety,Euphoric,N/A,Migraines,Uplifted,N/A,Depression,Giggly,N/A,Headaches,17.0,0.0,Sweet,N/A,N/A
4184,White Rhino,Indica,4.1,1177.0,Myrcene,Relaxed,Dry mouth,Stress,Happy,Dry eyes,Pain,Euphoric,Dizzy,Anxiety,Sleepy,Paranoid,Insomnia,Uplifted,Headache,Depression,17.0,8.0,Earthy,Woody,Sweet
4185,Gumbo,Indica,4.4,59.0,Myrcene,Relaxed,Dry mouth,Stress,Sleepy,Dry eyes,Pain,Happy,Headache,Insomnia,Euphoric,Dizzy,Anxiety,Hungry,N/A,Depression,19.0,0.0,Pine,Sweet,Pungent
4186,Blue Afghani,Indica,4.4,47.0,Myrcene,Relaxed,Dry mouth,Stress,Happy,Dry eyes,Depression,Euphoric,Anxious,Insomnia,Sleepy,Paranoid,Pain,Uplifted,N/A,Anxiety,20.0,1.0,Pungent,Earthy,Blueberry
4188,Lemon G,Sativa,4.4,214.0,Myrcene,Uplifted,Dry mouth,Stress,Euphoric,Dry eyes,Pain,Happy,Dizzy,Depression,Relaxed,Paranoid,Anxiety,Creative,Anxious,Nausea,17.0,0.0,Lemon,Citrus,Earthy
4190,Supa Don,Sativa,4.5,8.0,Myrcene,Uplifted,Dry mouth,Fatigue,Focused,Dry eyes,Depression,Energetic,Paranoid,Headaches,Creative,N/A,Insomnia,Happy,N/A,Stress,17.0,1.0,Spicy/Herbal,Sweet,Apricot
4193,Silver Train,Sativa,4.7,23.0,Myrcene,Euphoric,Dry mouth,Depression,Happy,Dry eyes,Stress,Energetic,Headache,Pain,Uplifted,Paranoid,ADD,Relaxed,N/A,Anxiety,12.0,1.0,Pine,Spicy/Herbal,Sweet
4195,Supergirl,Indica,4.4,20.0,Caryophyllene,Relaxed,Dry eyes,Stress,Happy,Dry mouth,Depression,Sleepy,Paranoid,Insomnia,Uplifted,N/A,Pain,Euphoric,N/A,Anxiety,16.0,6.0,Spicy/Herbal,Earthy,Woody
4197,Cracker Jack,Sativa,4.1,102.0,Terpinolene,Energetic,Dry mouth,Stress,Happy,Dry eyes,Anxiety,Creative,Paranoid,Depression,Euphoric,Dizzy,Fatigue,Uplifted,Anxious,Pain,20.0,6.0,Butter,Spicy/Herbal,Earthy
4199,Guava Gelato,Hybrid,4.7,32.0,Caryophyllene,Euphoric,Dry eyes,Anxiety,Relaxed,Dry mouth,Cramps,Uplifted,Paranoid,Eye pressure,Happy,N/A,Fatigue,Creative,N/A,Headaches,18.0,0.0,Mint,Grapefruit,Tropical
4200,Monkey Paw,Hybrid,4.5,49.0,Limonene,Relaxed,Dry mouth,Depression,Happy,Dry eyes,Stress,Uplifted,Anxious,Lack of appetite,Euphoric,Paranoid,Pain,Energetic,Dizzy,Muscle spasms,12.0,4.0,Citrus,Skunk,Pungent
4202,Green Queen,Hybrid,4.2,188.0,Myrcene,Happy,Dry mouth,Stress,Uplifted,Dry eyes,Pain,Euphoric,Dizzy,Depression,Energetic,Headache,Anxiety,Relaxed,Anxious,Nausea,17.0,10.0,Pungent,Sweet,Woody
4203,THC Bomb,Hybrid,4.1,243.0,Caryophyllene,Relaxed,Dry mouth,Stress,Happy,Dry eyes,Anxiety,Euphoric,Dizzy,Pain,Uplifted,Paranoid,Depression,Creative,Headache,Insomnia,17.0,0.0,Sweet,Citrus,Earthy
4205,Lemon Trainwreck,Hybrid,4.1,63.0,Myrcene,Euphoric,Dry mouth,Stress,Happy,Dry eyes,Anxiety,Relaxed,Paranoid,Insomnia,Uplifted,Dizzy,Pain,Hungry,Anxious,Depression,18.0,6.0,Diesel,N/A,N/A
4206,Master Kush,Indica,4.3,1761.0,Caryophyllene,Relaxed,Dry mouth,Stress,Happy,Dry eyes,Pain,Euphoric,Dizzy,Anxiety,Sleepy,Paranoid,Insomnia,Uplifted,Headache,Depression,18.0,0.0,Earthy,Pine,Spicy/Herbal
4208,Sweet Jane,Sativa,4.5,11.0,Myrcene,Happy,Dry mouth,Fatigue,Focused,Headache,Stress,Uplifted,N/A,Depression,Tingly,N/A,Headaches,Sleepy,N/A,Lack of appetite,16.0,6.0,Rose,Sweet,Citrus
4210,Dutch Treat Haze,Hybrid,4.5,68.0,Myrcene,Happy,Dry mouth,Stress,Uplifted,Dizzy,Depression,Relaxed,Dry eyes,Pain,Energetic,Paranoid,Fatigue,Euphoric,N/A,Anxiety,16.0,9.0,Flowery,Earthy,Skunk
4211,Star Master Kush,Indica,4.7,19.0,Myrcene,Relaxed,Dry eyes,Depression,Euphoric,Dry mouth,Insomnia,Sleepy,N/A,Stress,Uplifted,N/A,Pain,Tingly,N/A,ADD,20.0,10.0,Pungent,Earthy,Citrus
4213,Sour Headband,Hybrid,4.5,42.0,Caryophyllene,Uplifted,Anxious,Stress,Relaxed,Dry eyes,Depression,Euphoric,Dry mouth,Headaches,Happy,Dizzy,Anxiety,Focused,Paranoid,Fatigue,20.0,6.0,Diesel,Pungent,Citrus
4216,Snow Leopard,Indica,4.5,53.0,Myrcene,Relaxed,Dry eyes,Stress,Euphoric,Dry mouth,Pain,Happy,Paranoid,Insomnia,Sleepy,Anxious,Anxiety,Uplifted,Dizzy,PTSD,17.0,1.0,Earthy,Woody,Pine
4217,Blue Goo,Hybrid,3.9,114.0,Myrcene,Happy,Dry mouth,Stress,Euphoric,Dry eyes,Anxiety,Uplifted,Headache,Depression,Relaxed,Dizzy,Pain,Creative,Paranoid,Insomnia,17.0,11.0,Earthy,Blueberry,Flowery
4219,Blueberry Dream,Sativa,4.5,50.0,Myrcene,Happy,Dizzy,Stress,Relaxed,Dry mouth,Depression,Focused,Dry eyes,Pain,Creative,Anxious,Anxiety,Uplifted,N/A,Insomnia,17.0,0.0,Blueberry,Berry,Sweet
4221,White Fire Alien OG,Hybrid,4.4,119.0,Myrcene,Relaxed,Dry mouth,Pain,Happy,Dry eyes,Stress,Euphoric,Dizzy,Insomnia,Uplifted,Paranoid,Depression,Creative,Headache,Anxiety,19.0,0.0,Sweet,Earthy,Pungent
4226,Black Widow,Hybrid,4.1,337.0,Terpinolene,Happy,Dry mouth,Stress,Relaxed,Dry eyes,Pain,Euphoric,Dizzy,Anxiety,Uplifted,Paranoid,Depression,Hungry,Headache,Insomnia,17.0,0.0,Earthy,Pungent,Woody
4227,Purple Gorilla,Hybrid,4.3,162.0,Caryophyllene,Relaxed,Dry mouth,Stress,Happy,Dry eyes,Anxiety,Euphoric,Dizzy,Pain,Uplifted,Headache,Depression,Sleepy,Paranoid,Insomnia,18.0,0.0,Berry,Sweet,Pungent
4229,Animal Mints,Hybrid,4.5,48.0,Caryophyllene,Relaxed,Dry mouth,Pain,Happy,Headache,Stress,Euphoric,Paranoid,Depression,Hungry,N/A,Insomnia,Uplifted,N/A,Lack of appetite,24.0,0.0,Earthy,N/A,N/A
4230,Russian Doll,Sativa,4.8,8.0,Myrcene,Talkative,Dry mouth,Stress,Focused,Dry eyes,Depression,Uplifted,N/A,Eye pressure,Happy,N/A,Headaches,Creative,N/A,Anxiety,18.0,1.0,Citrus,Lime,Lemon
4233,Critical Hog,Indica,4.2,75.0,Myrcene,Relaxed,Dry mouth,Stress,Happy,Dizzy,Pain,Euphoric,Dry eyes,Anxiety,Uplifted,Anxious,Depression,Sleepy,Headache,Insomnia,15.0,9.0,Earthy,Woody,Pungent
4235,White Skunk,Hybrid,4.4,40.0,Myrcene,Relaxed,Dry mouth,Stress,Happy,Dry eyes,Insomnia,Euphoric,Dizzy,Pain,Uplifted,Headache,Anxiety,Focused,Anxious,Depression,19.0,6.0,Woody,Pungent,Spicy/Herbal
4236,Donkey Butter,Indica,4.7,66.0,Caryophyllene,Relaxed,Dry mouth,Pain,Happy,Dry eyes,Stress,Sleepy,Anxious,Anxiety,Euphoric,Dizzy,Depression,Uplifted,N/A,Inflammation,21.0,0.0,Diesel,Earthy,Pungent
4237,Gummo,Hybrid,4.4,20.0,Terpinolene,Relaxed,Dry mouth,Insomnia,Happy,Dizzy,Stress,Euphoric,Dry eyes,Depression,Uplifted,Headache,Pain,Focused,N/A,Anxiety,17.0,10.0,Citrus,Earthy,Sweet
4238,Timewreck,Sativa,4.4,141.0,Limonene,Euphoric,Dry mouth,Depression,Happy,Dry eyes,Stress,Uplifted,Anxious,Pain,Energetic,Dizzy,Anxiety,Creative,Headache,PTSD,18.0,0.0,Woody,Earthy,Spicy/Herbal
4242,California Orange,Hybrid,4.3,347.0,Myrcene,Happy,Dry mouth,Stress,Uplifted,Dry eyes,Anxiety,Euphoric,Dizzy,Depression,Relaxed,Paranoid,Pain,Energetic,Anxious,Fatigue,20.0,0.0,Orange,Tea,Citrus
4243,Black D.O.G.,Indica,4.6,68.0,Myrcene,Relaxed,Dry mouth,Stress,Happy,Anxious,Insomnia,Sleepy,Dizzy,Depression,Euphoric,Dry eyes,Anxiety,Hungry,Paranoid,Pain,19.0,1.0,Berry,Earthy,Tar
4246,KC 33,Hybrid,4.4,11.0,Myrcene,Relaxed,Dizzy,Pain,Euphoric,Dry mouth,Nausea,Tingly,N/A,Stress,Hungry,N/A,ADD,Happy,N/A,Arthritis,18.0,4.0,Citrus,Lemon,Sweet
4247,Afghan Kush,Indica,4.0,1199.0,Myrcene,Relaxed,Dry mouth,Stress,Sleepy,Dry eyes,Pain,Happy,Dizzy,Anxiety,Euphoric,Paranoid,Insomnia,Hungry,Headache,Depression,16.0,4.0,Earthy,Woody,Sweet
4249,Stinky Pete,Hybrid,4.9,8.0,Myrcene,Relaxed,Dry mouth,Pain,Happy,Anxious,Depression,Sleepy,Dizzy,Anxiety,Giggly,Dry eyes,PTSD,Uplifted,Headache,Headaches,19.0,0.0,Berry,Orange,Tropical
4251,Sourlope,Sativa,4.6,28.0,Caryophyllene,Happy,Dry mouth,Stress,Uplifted,Paranoid,Depression,Focused,Dizzy,Fatigue,Energetic,Dry eyes,Pain,Relaxed,Anxious,Headaches,22.0,12.0,Sweet,Tropical,Pungent
4252,Dawg's Waltz,Hybrid,4.5,52.0,Myrcene,Relaxed,Dry mouth,Pain,Happy,Dry eyes,Stress,Euphoric,Dizzy,Insomnia,Sleepy,Anxious,Anxiety,Tingly,Headache,Depression,24.0,1.0,Sweet,N/A,N/A
4253,Blissful Wizard,Hybrid,4.7,108.0,Limonene,Happy,Dry mouth,Stress,Euphoric,Dry eyes,Depression,Uplifted,Paranoid,Pain,Relaxed,Anxious,Anxiety,Focused,Dizzy,Inflammation,19.0,0.0,Earthy,Lemon,Lime
4255,Mars OG,Indica,4.3,209.0,Limonene,Sleepy,Dry mouth,Stress,Relaxed,Dry eyes,Insomnia,Happy,Dizzy,Pain,Euphoric,Headache,Anxiety,Uplifted,Paranoid,Depression,19.0,0.0,Woody,Pine,Earthy
4258,Kimbo Kush,Hybrid,4.4,231.0,Myrcene,Relaxed,Dry mouth,Pain,Happy,Dry eyes,Stress,Euphoric,Anxious,Anxiety,Uplifted,Dizzy,Depression,Sleepy,Headache,Insomnia,18.0,1.0,Earthy,Citrus,Pungent
4260,Grand Hindu,Indica,4.7,25.0,Myrcene,Relaxed,Dry mouth,Pain,Happy,Dizzy,Stress,Sleepy,Dry eyes,Headaches,Euphoric,Paranoid,Depression,Hungry,N/A,Muscle spasms,18.0,7.0,Grape,Earthy,Diesel
4263,Cluster Bomb,Hybrid,4.5,15.0,Myrcene,Relaxed,Dizzy,Stress,Happy,Dry eyes,Lack of appetite,Focused,Dry mouth,Pain,Uplifted,N/A,Anxiety,Hungry,N/A,Inflammation,19.0,6.0,Citrus,Tropical,Sweet
4273,Star Tonic,Hybrid,4.7,43.0,Myrcene,Relaxed,Dry mouth,Stress,Focused,Dry eyes,Pain,Uplifted,N/A,Anxiety,Happy,N/A,Depression,Creative,N/A,Inflammation,5.0,9.0,Citrus,Lemon,Woody
4274,Jahwaiian,Sativa,4.6,5.0,Myrcene,Energetic,Anxious,Depression,Creative,Dizzy,Eye pressure,Uplifted,N/A,Fatigue,Happy,N/A,Nausea,Euphoric,N/A,Stress,16.0,0.0,Sweet,Tropical,Earthy
4275,Dynamite,Indica,4.3,102.0,N/A,Happy,Dry mouth,Stress,Relaxed,Dry eyes,Anxiety,Euphoric,Headache,Pain,Uplifted,Paranoid,Depression,Sleepy,Anxious,Insomnia,18.0,0.0,Grapefruit,Citrus,Pungent
4276,Godfather OG,Indica,4.5,210.0,Myrcene,Relaxed,Dry mouth,Insomnia,Sleepy,Dry eyes,Stress,Happy,Dizzy,Pain,Euphoric,Anxious,Anxiety,Hungry,Paranoid,Depression,16.0,0.0,Earthy,Woody,Spicy/Herbal
4279,Carl Sagan,Hybrid,4.4,30.0,Myrcene,Creative,Dry mouth,Stress,Focused,Dry eyes,Depression,Uplifted,Dizzy,Anxiety,Happy,N/A,Fatigue,Euphoric,N/A,Pain,19.0,14.0,Sweet,Tropical,Earthy
4281,Tahoe Hydro OG,Hybrid,4.9,14.0,Limonene,Relaxed,Dry eyes,Muscle spasms,Happy,Dry mouth,Pain,Uplifted,Dizzy,Stress,Tingly,Paranoid,Depression,Euphoric,N/A,Fatigue,20.0,0.0,Earthy,Lemon,Diesel
4284,Black Russian,Indica,4.4,91.0,Myrcene,Relaxed,Dry mouth,Anxiety,Sleepy,Dry eyes,Stress,Euphoric,Dizzy,Pain,Happy,Paranoid,Insomnia,Focused,Anxious,Depression,18.0,2.0,Citrus,Sweet,Pungent
4285,Afghan Diesel,Hybrid,3.5,44.0,Myrcene,Euphoric,Dry eyes,Stress,Happy,Dry mouth,Anxiety,Uplifted,Paranoid,Pain,Relaxed,Dizzy,Migraines,Creative,Anxious,Insomnia,14.0,6.0,Earthy,Skunk,Tar
4286,Papa's OG,Indica,4.7,126.0,Myrcene,Relaxed,Dry mouth,Pain,Happy,Dry eyes,Stress,Euphoric,Dizzy,Anxiety,Uplifted,Headache,Insomnia,Sleepy,N/A,Depression,19.0,0.0,Earthy,N/A,N/A
4288,Silver Kush,Sativa,4.5,107.0,Myrcene,Happy,Dry mouth,Stress,Uplifted,Dry eyes,Depression,Relaxed,Dizzy,Anxiety,Euphoric,Headache,Fatigue,Energetic,Anxious,Pain,19.0,0.0,Earthy,Citrus,Woody
4289,Phantom Cookies,Hybrid,4.5,231.0,Caryophyllene,Happy,Dry mouth,Stress,Relaxed,Dry eyes,Pain,Uplifted,Dizzy,Depression,Euphoric,Paranoid,Anxiety,Creative,Anxious,Muscle spasms,18.0,7.0,Flowery,Woody,Berry
4291,Satellite OG,Indica,4.7,44.0,Myrcene,Relaxed,Dry mouth,Stress,Happy,Paranoid,Depression,Euphoric,Dry eyes,Insomnia,Uplifted,Anxious,Pain,Creative,Dizzy,Headaches,20.0,9.0,Pungent,Sweet,Pine
4292,Incredible Bulk,Indica,4.4,87.0,Myrcene,Relaxed,Dry mouth,Stress,Happy,Dry eyes,Anxiety,Sleepy,Dizzy,Depression,Euphoric,Paranoid,Insomnia,Hungry,Anxious,Pain,19.0,2.0,Earthy,Skunk,Pungent
4294,Dragon OG,Hybrid,4.5,35.0,Myrcene,Relaxed,Dry mouth,Pain,Happy,Dizzy,Stress,Uplifted,Paranoid,Depression,Euphoric,Dry eyes,Headaches,Creative,N/A,PTSD,18.0,0.0,Sweet,Earthy,Pungent
4296,Julius Caesar,Hybrid,4.5,54.0,Myrcene,Happy,Dry mouth,Stress,Euphoric,Dry eyes,Depression,Uplifted,Dizzy,Pain,Relaxed,Anxious,Anxiety,Focused,N/A,Lack of appetite,16.0,10.0,Earthy,Sweet,Pine
4297,Lifesaver,Hybrid,4.4,52.0,Myrcene,Relaxed,Dry mouth,Stress,Euphoric,Dry eyes,Anxiety,Happy,Dizzy,Depression,Uplifted,Paranoid,Pain,Creative,N/A,Insomnia,14.0,1.0,Flowery,Sweet,Grapefruit
